,INSEE_COM,PrixMoyen_M2_2223,Prixm2Moyen_2022,Prixm2Moyen_2023,loyer_apparts,loyer_maisons,R2appart,R2maison,Loyer_annuel_apparts,Loyer_annuel_maisons,Rendement_locatif_apparts,Rendement_locatif_maisons,INSEE_DEP,NOM_COM_M,POPULATION
499,11311,1545.133333333336,1669.0,1462.55555555556,8.62907453704618,7.81419082025569,"0,892967837972408","0,64378163635002",103.54889444455416,93.77028984306828,6.701615466489665,6.06875069096959,11,Ribaute,267
500,11312,1174.0,1435.0,652.0,8.92872686854594,7.17977431670024,"0,768824514372287","0,677482011810453",107.14472242255128,86.15729180040289,9.126466986588694,7.338781243645902,11,Ribouisse,102
501,11313,2487.124999999998,2586.33333333333,2427.6,8.92872686854594,7.17977431670024,"0,768824514372287","0,677482011810453",107.14472242255128,86.15729180040289,4.307974967987187,3.464131951566686,11,Ricaud,334
502,11314,1642.9999999999984,1695.25,1573.33333333333,8.62907453704618,6.89491976953835,"0,892967837972408","0,710841188917322",103.54889444455416,82.7390372344602,6.3024281463514455,5.035851322852117,11,Rieux-en-Val,93
503,11315,1378.1951219512173,1282.95744680851,1506.08571428571,8.62907453704618,6.81176234457173,"0,892967837972408","0,52530155015803",103.54889444455416,81.74114813486077,7.513369681497057,5.9310286934649366,11,Rieux-Minervois,1989
504,11316,1013.125,1189.0,720.0,7.8405536623608,6.55154285869723,"0,684062129800163","0,612429932898961",94.0866439483296,78.61851430436676,9.286775466830806,7.760001411905416,11,Rivel,219
505,11317,1333.0,1775.0,891.0,7.99671249603216,6.55154285869723,"0,792290458008145","0,612429932898961",95.96054995238592,78.61851430436676,7.198840956668111,5.897863038587153,11,Rodome,102
506,11318,1866.6666666666667,1579.5,2441.0,8.62907453704618,7.74828942576352,"0,892967837972408","0,674383410076338",103.54889444455416,92.97947310916224,5.547262202386829,4.981043202276549,11,Roquecourbe-Minervois,140
507,11320,1019.5714285714286,1165.1,655.75,7.8405536623608,6.08034104987485,"0,684062129800163","0,730219105533966",94.0866439483296,72.9640925984982,9.228058114590263,7.156349281063296,11,Roquefeuil,294
508,11321,1203.0,1044.0,1309.0,7.99671249603216,6.08034104987485,"0,792290458008145","0,730219105533966",95.96054995238592,72.9640925984982,7.9767705696081395,6.065178104613317,11,Roquefort-de-Sault,82
509,11322,2329.117647058824,2122.4375,2677.21052631579,9.2476543522098,7.44443130348877,"0,812467900566708","0,657141326853164",110.9718522265176,89.33317564186524,4.764544735069577,3.835494345022626,11,Roquefort-des-Corbières,1040
510,11323,1376.375,1483.0,1312.4,7.87906743832947,6.84823135521709,"0,77888501719521","0,595611693018621",94.54880925995364,82.17877626260508,6.869407629458078,5.970667606037968,11,Roquetaillade-et-Conilhac,272
511,11324,1234.1333333333318,1266.66666666667,1212.44444444444,8.65741268472495,7.74828942576352,"0,809535688387216","0,674383410076338",103.8889522166994,92.97947310916224,8.417968254378202,7.533989286070848,11,Roubia,523
512,11325,1484.1250000000025,1400.0,1512.16666666667,8.77964514163897,7.47674163688587,"0,732201634025348","0,664311534436289",105.35574169966765,89.72089964263044,7.098845562177543,6.045373512516149,11,Rouffiac-d'Aude,499
513,11327,1973.7222222222235,2015.25,1890.66666666667,8.77964514163897,7.05571571285561,"0,732201634025348","0,632368501495332",105.35574169966765,84.66858855426733,5.337921441703538,4.289792535189605,11,Roullens,593
514,11328,1275.900000000002,1369.66666666667,1135.25,7.8405536623608,7.47674163688587,"0,684062129800163","0,664311534436289",94.0866439483296,89.72089964263044,7.374139348564109,7.0319695620840434,11,Routier,237
515,11330,1794.6363636363656,2006.4,1618.16666666667,8.62907453704618,7.01898766498331,"0,892967837972408","0,627009249789922",103.54889444455416,84.22785197979972,5.769909522770348,4.693310226319822,11,Rustiques,526
516,11331,1855.0,3085.0,625.0,8.92872686854594,7.17977431670024,"0,768824514372287","0,677482011810453",107.14472242255128,86.15729180040289,5.775995817927292,4.644597940722528,11,Saint-Amans,64
517,11332,2057.596491228069,2044.625,2088.11764705882,9.2649647562281,7.44443130348877,"0,801535776904668","0,657141326853164",111.1795770747372,89.33317564186524,5.403371241578083,4.341627526228286,11,Saint-André-de-Roquelongue,1416
518,11335,804.3999999999999,806.333333333333,801.5,8.56738996126048,6.84806335901046,"0,738443972705019","0,658650533365657",102.80867953512576,82.17676030812552,12.780790593625778,10.215907547007152,11,Sainte-Colombe-sur-Guette,40
519,11336,1127.2,1414.125,799.285714285714,7.8405536623608,6.55154285869723,"0,684062129800163","0,612429932898961",94.0866439483296,78.61851430436676,8.346934346019305,6.974673022033956,11,Sainte-Colombe-sur-l'Hers,449
520,11337,1382.0434782608677,1466.33333333333,1224.0,8.62907453704618,7.81419082025569,"0,892967837972408","0,64378163635002",103.54889444455416,93.77028984306828,7.492448397850533,6.784901583636624,11,Saint-Couat-d'Aude,370
521,11339,1272.2666666666653,981.333333333333,1466.22222222222,7.8074763243266,6.7340155079712,"0,783109517181521","0,677778746458817",93.6897158919192,80.80818609565439,7.363999886705037,6.3515132646972186,11,Saint-Denis,519
522,11340,1686.8749999999986,1658.4,1734.33333333333,8.77964514163897,7.05571571285561,"0,732201634025348","0,632368501495332",105.35574169966765,84.66858855426733,6.245616403092566,5.019256824261869,11,Sainte-Eulalie,575
523,11341,1361.2499999999975,1239.83333333333,1725.5,7.87906743832947,6.16294501135393,"0,77888501719521","0,631135439120523",94.54880925995364,73.95534013624716,6.945734380896515,5.432899183562703,11,Saint-Ferriol,115
524,11342,1221.9,1235.4,1208.4,8.19749733648761,7.74828942576352,"0,768396558756436","0,674383410076338",98.36996803785132,92.97947310916224,8.050574354517662,7.609417555377874,11,Saint-Frichoux,229
525,11344,1236.6842105263174,1378.875,1133.27272727273,7.87906743832947,7.66727221680581,"0,77888501719521","0,589561498604095",94.54880925995364,92.00726660166973,7.64534781435552,7.43983515100533,11,Saint-Hilaire,726
526,11345,2074.4615384615367,1815.22222222222,2657.75,8.56840325048792,7.44443130348877,"0,788577399146268","0,657141326853164",102.82083900585503,89.33317564186524,4.956507368273942,4.306330774785854,11,Saint-Jean-de-Barrou,269
527,11347,1324.0,2030.0,971.0,7.99671249603216,6.16294501135393,"0,792290458008145","0,631135439120523",95.96054995238592,73.95534013624716,7.247775676162078,5.58575076557758,11,Saint-Julia-de-Bec,101
528,11350,1035.5,461.0,1610.0,7.87906743832947,6.91113046478908,"0,77888501719521","0,731687831289342",94.54880925995364,82.93356557746895,9.13073966778886,8.009035787297824,11,Saint-Just-et-le-Bézu,53
529,11351,1398.7399999999989,1438.47222222222,1296.57142857143,8.87351264989918,7.81419082025569,"0,690573573619861","0,64378163635002",106.48215179879016,93.77028984306828,7.612719433117681,6.703911366163,11,Saint-Laurent-de-la-Cabrerisse,772
530,11353,2033.2875000000008,2116.21568627451,1887.44827586207,8.33746491866848,8.47714659324904,"0,784183561911099","0,68289851966542",100.04957902402175,101.72575911898848,4.920582014300571,5.003018959148101,11,Saint-Marcel-sur-Aude,2064
531,11354,1180.3333333333333,1078.0,1385.0,8.62907453704618,7.66727221680581,"0,892967837972408","0,589561498604095",103.54889444455416,92.00726660166973,8.772851830942177,7.795023999011838,11,Saint-Martin-des-Puits,31
532,11355,1428.538461538462,1584.42857142857,1246.66666666667,7.87906743832947,7.47674163688587,"0,77888501719521","0,664311534436289",94.54880925995364,89.72089964263044,6.618569384413315,6.280607912089792,11,Saint-Martin-de-Villereglan,398
533,11356,1930.5172413793127,2125.17647058824,1654.75,8.92872686854594,7.46023490259326,"0,768824514372287","0,588198344396467",107.14472242255128,89.52281883111912,5.550052603829566,4.637245237300082,11,Saint-Martin-Lalande,1133
534,11357,1788.1666666666667,1928.6,1086.0,8.77964514163897,7.46023490259326,"0,732201634025348","0,588198344396467",105.35574169966765,89.52281883111912,5.891830088526477,5.00640239525319,11,Saint-Martin-le-Vieil,221
535,11358,903.3333333333334,960.0,875.0,7.99671249603216,6.08034104987485,"0,792290458008145","0,730219105533966",95.96054995238592,72.9640925984982,10.622939109120212,8.077205822711978,11,Saint-Martin-Lys,24
536,11359,2631.5454545454527,3179.6,2174.83333333333,7.59877952139355,7.96191040048937,"0,799711397082249","0,769454316846372",91.1853542567226,95.54292480587245,3.465087562869898,3.630677351243989,11,Saint-Michel-de-Lanès,493
537,11360,2160.084507042252,2080.5641025641,2257.0,9.2649647562281,8.47714659324904,"0,801535776904668","0,68289851966542",111.1795770747372,101.72575911898848,5.147001272972071,4.709341638595379,11,Saint-Nazaire-d'Aude,2140
538,11361,1575.764705882351,1767.33333333333,1360.25,7.8074763243266,6.7340155079712,"0,783109517181521","0,677778746458817",93.6897158919192,80.80818609565439,5.945666605056846,5.128188605443206,11,Saint-Papoul,847
539,11362,1512.2857142857142,1575.6,1354.0,7.59877952139355,7.3596847822591,"0,799711397082249","0,639806173222701",91.1853542567226,88.31621738710919,6.029638010552223,5.839916131775594,11,Saint-Paulet,207
540,11363,1743.583333333334,1722.09090909091,1980.0,8.62907453704618,7.81419082025569,"0,892967837972408","0,64378163635002",103.54889444455416,93.77028984306828,5.938855485994597,5.378021689608655,11,Saint-Pierre-des-Champs,206
541,11364,944.5,434.0,1455.0,8.70947861658915,7.47674163688587,"0,713864591123676","0,664311534436289",104.5137433990698,89.72089964263044,11.065510153421894,9.499301179738532,11,Saint-Polycarpe,161
542,11366,1739.9000000000017,1567.38461538462,2060.28571428571,8.65741268472495,8.47714659324904,"0,809535688387216","0,68289851966542",103.8889522166994,101.72575911898848,5.970972597086,5.846644009367688,11,Sainte-Valière,534
543,11367,1308.95833333333,1444.33333333333,1227.73333333333,7.8074763243266,6.7340155079712,"0,783109517181521","0,677778746458817",93.6897158919192,80.80818609565439,7.157578167773567,6.173472755994621,11,Saissac,930
544,11368,1576.0,1789.0,1522.75,8.67140566535805,6.77784317760355,"0,802962935205227","0,6943743794092",104.0568679842966,81.3341181312426,6.602593146211713,5.160794297667678,11,Sallèles-Cabardès,119
545,11369,2209.721153846155,2121.35211267606,2399.84848484848,8.33746491866848,9.04688097445121,"0,784183561911099","0,621262926811125",100.04957902402175,108.56257169341453,4.527701554102396,4.912953451364427,11,Sallèles-d'Aude,3148
546,11370,2297.22307692308,2185.40298507463,2416.14285714286,9.77965046268343,8.90873748469218,"0,834889379072725","0,80813522689926",117.35580555220116,106.90484981630615,5.108594229751014,4.653655576170487,11,Salles-d'Aude,3358
547,11371,1589.750000000002,1514.66666666667,1702.375,7.59877952139355,7.96191040048937,"0,799711397082249","0,769454316846372",91.1853542567226,95.54292480587245,5.735829800705928,6.009933939668018,11,Salles-sur-l'Hers,758
548,11372,889.8235294117649,895.5,884.777777777778,8.67140566535805,6.77784317760355,"0,802962935205227","0,6943743794092",104.0568679842966,81.3341181312426,11.69410164429855,9.140477346672334,11,Salsigne,397
549,11373,628.2,633.0,625.0,7.99671249603216,6.84806335901046,"0,792290458008145","0,658650533365657",95.96054995238592,82.17676030812552,15.275477547339367,13.081305365827047,11,Salvezines,71
550,11375,788.5,500.0,1077.0,8.32413306179766,6.87920216220584,"0,755852904860847","0,562848485909005",99.88959674157192,82.55042594647009,12.668306498614069,10.469299422507302,11,Seignalens,30
551,11376,1469.199999999998,1307.33333333333,1712.0,8.70947861658915,6.84823135521709,"0,713864591123676","0,595611693018621",104.5137433990698,82.17877626260508,7.113649836582489,5.593436990376068,11,La Serpent,98
552,11377,1714.3333333333333,1982.5,1178.0,7.87906743832947,6.89491976953835,"0,77888501719521","0,710841188917322",94.54880925995364,82.7390372344602,5.515194006997101,4.826309774516441,11,Serres,88
553,11378,882.8181818181816,779.833333333333,1006.4,8.62907453704618,7.66727221680581,"0,892967837972408","0,589561498604095",103.54889444455416,92.00726660166973,11.729356800433488,10.421994981138576,11,Serviès-en-Val,211
554,11379,2125.6238532110106,2173.46956521739,2072.20388349515,9.82169989069067,8.90957355501195,"0,812467900566708","0,657141326853164",117.86039868828804,106.9148826601434,5.544743888258768,5.029811953729989,11,Sigean,5731
555,11381,2423.5999999999976,1430.33333333333,3913.5,7.87906743832947,6.16294501135393,"0,77888501719521","0,631135439120523",94.54880925995364,73.95534013624716,3.901172192604131,3.051466419221292,11,Sougraigne,131
556,11382,1982.8750000000011,1929.6,2071.66666666667,8.92872686854594,7.3596847822591,"0,768824514372287","0,639806173222701",107.14472242255128,88.31621738710919,5.403503620881357,4.453947797370441,11,Souilhanels,408
557,11383,2195.0,2293.6,1948.5,8.92872686854594,7.3596847822591,"0,768824514372287","0,639806173222701",107.14472242255128,88.31621738710919,4.881308538612815,4.023517876405886,11,Souilhe,350
558,11384,1263.25,1109.0,1417.5,7.87906743832947,6.91113046478908,"0,77888501719521","0,731687831289342",94.54880925995364,82.93356557746895,7.4845683166399075,6.5650952366886175,11,Soulatgé,133
559,11385,1600.142857142857,1720.5,878.0,7.59877952139355,7.3596847822591,"0,799711397082249","0,639806173222701",91.1853542567226,88.31621738710919,5.69857583963091,5.519270794659088,11,Soupex,242
560,11386,1192.2142857142874,1281.66666666667,1125.125,8.62907453704618,7.81419082025569,"0,892967837972408","0,64378163635002",103.54889444455416,93.77028984306828,8.685426410782794,7.865221123976719,11,Talairan,443
561,11387,1789.5,344.0,3235.0,8.62907453704618,6.89491976953835,"0,892967837972408","0,710841188917322",103.54889444455416,82.7390372344602,5.786470770860808,4.623584086865615,11,Taurize,107
562,11388,944.25,861.5,1027.0,8.62907453704618,7.66727221680581,"0,892967837972408","0,589561498604095",103.54889444455416,92.00726660166973,10.966258347318416,9.743951983232163,11,Termes,49
563,11389,2099.5,1828.0,2371.0,8.70947861658915,6.89491976953835,"0,713864591123676","0,710841188917322",104.5137433990698,82.7390372344602,4.978030169043572,3.9408924617509022,11,Terroles,14
564,11390,1509.468749999999,1640.52631578947,1317.92307692308,9.2476543522098,7.81419082025569,"0,812467900566708","0,64378163635002",110.9718522265176,93.77028984306828,7.351715775932273,6.2121385317230535,11,Thézan-des-Corbières,574
565,11392,1706.8181818181818,1821.9,556.0,8.87351264989918,7.81419082025569,"0,690573573619861","0,64378163635002",106.48215179879016,93.77028984306828,6.238634725894498,5.493865183881497,11,Tournissan,285
566,11393,1618.736842105266,1579.45454545455,1672.75,8.65741268472495,7.74828942576352,"0,809535688387216","0,674383410076338",103.8889522166994,92.97947310916224,6.417902497455083,5.743952364007282,11,Tourouzelle,500
567,11394,1475.8,929.5,1840.0,7.8405536623608,6.84823135521709,"0,684062129800163","0,595611693018621",94.0866439483296,82.17877626260508,6.375297733319528,5.568422297235742,11,Tourreilles,132
568,11396,1670.3548387096776,1460.84615384615,1821.66666666667,8.67140566535805,6.74322315455659,"0,802962935205227","0,52530155015803",104.0568679842966,80.91867785467909,6.22962651843957,4.844400481827411,11,Trausse,620
569,11397,1478.400000000002,1442.56043956044,1525.66666666667,8.87105970184117,8.45783881512484,"0,892967837972408","0,674383410076338",106.45271642209406,101.49406578149808,7.2005354722736685,6.865128908380544,11,Trèbes,5505
570,11398,2548.285714285714,3033.0,1336.5,10.3468492434825,8.75358303981912,"0,679523067303802","0,631640317881751",124.16219092179,105.04299647782943,4.872381076648336,4.122104357802479,11,Treilles,273
571,11399,1307.7500000000025,1047.0,1394.66666666667,8.92872686854594,7.3596847822591,"0,768824514372287","0,639806173222701",107.14472242255128,88.31621738710919,8.193058491496927,6.753295154816213,11,Tréville,112
572,11400,1619.399999999998,2228.5,1213.33333333333,7.8405536623608,6.87920216220584,"0,684062129800163","0,562848485909005",94.0866439483296,82.55042594647009,5.809969368181408,5.097593302857242,11,Tréziers,102
573,11401,1358.774193548389,1412.46666666667,1308.4375,7.87906743832947,7.81419082025569,"0,77888501719521","0,64378163635002",94.54880925995364,93.77028984306828,6.958390121690706,6.9010944046700375,11,Tuchan,800
574,11404,1637.5833333333358,1542.21428571429,1771.1,8.77964514163897,7.05571571285561,"0,732201634025348","0,632368501495332",105.35574169966765,84.66858855426733,6.433611014177445,5.170337706229741,11,Ventenac-Cabardès,989
575,11405,2131.655172413793,2095.90909090909,2244.0,9.2649647562281,8.47714659324904,"0,801535776904668","0,68289851966542",111.1795770747372,101.72575911898848,5.215645499963408,4.77214891204935,11,Ventenac-en-Minervois,597
576,11406,2929.5,3478.0,2381.0,8.70947861658915,7.47674163688587,"0,713864591123676","0,664311534436289",104.5137433990698,89.72089964263044,3.567630769724178,3.0626693853091123,11,Véraza,34
577,11407,2180.375,1790.75,2570.0,8.79015177096465,7.3596847822591,"0,685253939522606","0,639806173222701",105.4818212515758,88.31621738710919,4.83778346621915,4.0505058711051625,11,Verdun-en-Lauragais,294
578,11408,1108.3333333333308,752.8,1362.28571428571,7.87906743832947,7.66727221680581,"0,77888501719521","0,589561498604095",94.54880925995364,92.00726660166973,8.53071963247704,8.301407512932625,11,Verzeille,472
579,11409,1314.9999999999998,996.333333333333,1793.0,8.62907453704618,6.89491976953835,"0,892967837972408","0,710841188917322",103.54889444455416,82.7390372344602,7.87444064217142,6.291941995015986,11,Vignevieille,108
580,11410,1714.5769230769224,1765.70588235294,1618.0,8.19749733648761,7.01898766498331,"0,768396558756436","0,627009249789922",98.36996803785132,84.22785197979972,5.737273534588338,4.912456877621287,11,Villalier,989
581,11411,1186.0,1217.5,1178.125,8.67140566535805,6.77784317760355,"0,802962935205227","0,6943743794092",104.0568679842966,81.3341181312426,8.773766271863119,6.857851444455531,11,Villanière,151
582,11412,1094.25,1350.5,838.0,8.70947861658915,6.89491976953835,"0,713864591123676","0,710841188917322",104.5137433990698,82.7390372344602,9.551176001742729,7.561255401824098,11,Villardebelle,62
583,11413,1443.3846153846146,1550.2,1087.33333333333,8.19749733648761,7.01898766498331,"0,768396558756436","0,627009249789922",98.36996803785132,84.22785197979972,6.815229079578277,5.835440608278603,11,Villardonnel,522
584,11416,1828.1249999999973,1717.33333333333,2160.5,8.19749733648761,7.01898766498331,"0,768396558756436","0,627009249789922",98.36996803785132,84.22785197979972,5.380921328566234,4.607335492912128,11,Villarzel-Cabardès,278
585,11417,1252.0,1403.0,1101.0,8.77964514163897,7.44814812684652,"0,732201634025348","0,611016362002003",105.35574169966765,89.37777752215824,8.414995343423932,7.138800121578135,11,Villarzel-du-Razès,97
586,11418,1417.3749999999989,1412.0,1427.63636363636,7.8074763243266,6.84823135521709,"0,783109517181521","0,595611693018621",93.6897158919192,82.17877626260508,6.610086666684488,5.797955817098873,11,Villasavary,1252
587,11421,2074.72222222222,1806.33333333333,2611.5,8.65741268472495,8.09220707224395,"0,809535688387216","0,67481295580364",103.8889522166994,97.1064848669274,5.007366822601663,4.680457163220498,11,Villedaigne,578
588,11422,2267.749999999998,2213.4,2358.33333333333,8.19749733648761,7.05571571285561,"0,768396558756436","0,632368501495332",98.36996803785132,84.66858855426733,4.337778328204228,3.7335944682732833,11,Villedubert,355
589,11423,1599.5,1867.0,1465.75,8.62907453704618,7.66727221680581,"0,892967837972408","0,589561498604095",103.54889444455416,92.00726660166973,6.473828974339115,5.752251741273506,11,Villefloure,164
590,11424,1528.142857142857,1390.25,1712.0,8.70947861658915,6.87920216220584,"0,713864591123676","0,562848485909005",104.5137433990698,82.55042594647009,6.839265250009241,5.402009737545953,11,Villefort,87
591,11425,1814.6078431372523,1894.16,1738.11538461538,8.77964514163897,7.79445896267597,"0,732201634025348","0,627009249789922",105.35574169966765,93.53350755211164,5.805978525779952,5.154474996118321,11,Villegailhenc,1739
592,11426,1653.280000000001,1594.64285714286,1727.90909090909,8.19749733648761,7.01898766498331,"0,768396558756436","0,627009249789922",98.36996803785132,84.22785197979972,5.949988389011617,5.094590872677324,11,Villegly,1245
593,11427,1259.5,1306.0,1166.5,7.8405536623608,6.84823135521709,"0,684062129800163","0,595611693018621",94.0866439483296,82.17877626260508,7.470158312689925,6.524714272537124,11,Villelongue-d'Aude,319
594,11428,988.3749999999998,997.285714285714,926.0,8.79015177096465,6.7340155079712,"0,685253939522606","0,677778746458817",105.4818212515758,80.80818609565439,10.6722469964918,8.17586301713969,11,Villemagne,249
595,11429,1987.7272727272727,1922.86666666667,2059.26470588235,8.77964514163897,7.82831106577758,"0,732201634025348","0,632368501495332",105.35574169966765,93.93973278933096,5.300311725114766,4.725987014327191,11,Villemoustaussou,4526
596,11430,1690.6086956521758,1730.92307692308,1638.2,7.59877952139355,7.46023490259326,"0,799711397082249","0,588198344396467",91.1853542567226,89.52281883111912,5.39364043798122,5.295300980135114,11,Villeneuve-la-Comptal,1454
597,11431,1038.0,1147.5,950.4,9.01019983379988,7.81419082025569,"0,755886178908366","0,64378163635002",108.12239800559855,93.77028984306828,10.416415992832231,9.033746613012358,11,Villeneuve-les-Corbières,259
598,11432,1610.83333333333,1282.33333333333,1939.33333333333,8.77964514163897,6.84823135521709,"0,732201634025348","0,595611693018621",105.35574169966765,82.17877626260508,6.540449562317714,5.101631221682685,11,Villeneuve-lès-Montréal,346
599,11433,1361.3333333333317,1284.45,1479.61538461538,8.19749733648761,7.01898766498331,"0,768396558756436","0,627009249789922",98.36996803785132,84.22785197979972,7.226001569871555,6.187158568545531,11,Villeneuve-Minervois,993
600,11434,1278.3600000000033,1072.92307692308,1500.91666666667,7.8074763243266,7.02746464294276,"0,783109517181521","0,588198344396467",93.6897158919192,84.32957571531311,7.328899206164065,6.596700124793712,11,Villepinte,1279
601,11435,1154.142857142857,1500.0,1096.5,7.87906743832947,7.81419082025569,"0,77888501719521","0,64378163635002",94.54880925995364,93.77028984306828,8.1921235897967,8.124669252401015,11,Villerouge-Termenès,166
602,11436,1538.000000000002,1767.6,1346.66666666667,9.2476543522098,7.44443130348877,"0,812467900566708","0,657141326853164",110.9718522265176,89.33317564186524,7.215334995222201,5.8083989364021535,11,Villesèque-des-Corbières,384
603,11437,1704.6842105263174,1594.66666666667,1803.7,8.77964514163897,7.44814812684652,"0,732201634025348","0,611016362002003",105.35574169966765,89.37777752215824,6.180367076148332,5.243069477047779,11,Villesèquelande,903
604,11438,1896.1666666666667,1728.0,1980.25,8.77964514163897,7.44814812684652,"0,732201634025348","0,611016362002003",105.35574169966765,89.37777752215824,5.556249012903277,4.71360345550628,11,Villesiscle,375
605,11439,1427.833333333335,1594.0,1309.14285714286,7.8074763243266,6.7340155079712,"0,783109517181521","0,677778746458817",93.6897158919192,80.80818609565439,6.561670308760528,5.659497100197569,11,Villespy,434
606,11441,2320.226190476189,2231.5652173913,2427.55263157895,10.4226157138816,9.67755075610656,"0,834889379072725","0,80813522689926",125.0713885665792,116.13060907327872,5.390482577946865,5.005141720663225,11,Vinassan,2717
607,12001,2518.133333333334,2062.5,2821.88888888889,8.98879371002996,7.44008547094109,"0,873015852431566","0,744853287285786",107.86552452035951,89.28102565129308,4.2835509578666535,3.545524157496017,12,Agen-d'Aveyron,1147
608,12002,1823.6000000000024,1651.88888888889,2081.16666666667,7.67782728792633,6.85002012375386,"0,761280293865421","0,786546484646597",92.13392745511597,82.20024148504632,5.05231012585632,4.507580691217713,12,Aguessac,953
609,12003,1029.4166666666667,1084.0,953.0,8.45689130115991,6.52314458668559,"0,718552911680186","0,620890075079722",101.48269561391892,78.27773504022709,9.85827205834232,7.604086622542905,12,Les Albres,349
610,12006,1278.6666666666667,1390.5,1055.0,6.60595785390952,6.4554645080028,"0,817157306539124","0,76758085846708",79.27149424691424,77.4655740960336,6.1995433456919375,6.058308714496893,12,Alrance,343
611,12008,1528.1999999999962,1713.83333333333,1404.44444444444,7.65252464390287,6.59580163803582,"0,791869282402154","0,702447098168214",91.83029572683444,79.14961965642985,6.009049582962613,5.179271015340273,12,Anglars-Saint-Félix,936
612,12009,1010.7999999999998,971.333333333333,1070.0,8.84165348955526,6.25046972774286,"0,610775945939991","0,727621604618717",106.09984187466311,75.00563673291431,10.496620684078268,7.420423103770708,12,Arnac-sur-Dourdou,44
613,12011,1785.7200000000018,1856.07142857143,1696.18181818182,6.60595785390952,6.4554645080028,"0,817157306539124","0,76758085846708",79.27149424691424,77.4655740960336,4.439189472420881,4.338058267591421,12,Arvieu,787
614,12012,1454.6363636363646,1465.57142857143,1435.5,6.9846057529017,6.52314458668559,"0,769022095543719","0,620890075079722",83.8152690348204,78.27773504022709,5.761939624917342,5.381257955393396,12,Asprières,780
615,12013,1131.860869565217,1082.76470588235,1202.89361702128,7.28214633449081,6.24601771270194,"0,736987541516246","0,534410550452238",87.38575601388972,74.95221255242328,7.72053866014975,6.622034082794537,12,Aubin,3611
616,12015,1017.4,996.75,1100.0,6.60595785390952,6.4554645080028,"0,817157306539124","0,76758085846708",79.27149424691424,77.4655740960336,7.791576002252236,7.614072547280677,12,Auriac-Lagast,234
617,12016,1433.69230769231,1436.0,1431.71428571429,7.42436142057001,6.59580163803582,"0,736987541516246","0,702447098168214",89.09233704684013,79.14961965642985,6.214188118944736,5.5206838476960325,12,Auzits,833
618,12017,1580.2499999999975,1390.83333333333,2148.5,7.9290480611869,6.4554645080028,"0,785380428482692","0,76758085846708",95.1485767342428,77.4655740960336,6.021109111485078,4.902108786333411,12,Ayssènes,225
619,12018,2137.4444444444443,1865.2,2477.75,7.1467394529193,6.52314458668559,"0,694311264213314","0,620890075079722",85.7608734350316,78.27773504022709,4.012308888679547,3.662211443374975,12,Balaguier-d'Olt,182
620,12021,1458.5555555555568,1150.6,2158.45454545455,7.65252464390287,6.24601771270194,"0,791869282402154","0,534410550452238",91.83029572683444,74.95221255242328,6.29597517743208,5.138797234492336,12,Le Bas Ségala,1641
621,12023,825.5,894.0,620.0,6.33560707311459,6.45309586789266,"0,836805699338085","0,706302791920835",76.02728487737508,77.43715041471192,9.209846744685048,9.3806360284327,12,La Bastide-Solages,113
622,12024,2116.333333333333,2598.5,1152.0,7.50324640735117,6.59580163803582,"0,773769292293414","0,702447098168214",90.03895688821405,79.14961965642985,4.254478983535079,3.739941076851308,12,Belcastel,193
623,12025,973.8125000000008,900.888888888889,1067.57142857143,7.5383844550065,6.25046972774286,"0,68476494192908","0,727621604618717",90.460613460078,75.00563673291431,9.289325559086368,7.702266784716181,12,Belmont-sur-Rance,1007
624,12026,1594.0,1474.25,1689.8,7.65675919580528,7.44008547094109,"0,774282081534991","0,744853287285786",91.88111034966336,89.28102565129308,5.764185090945004,5.601068108613116,12,Bertholène,1066
625,12027,1864.5,1882.0,1847.0,7.65675919580528,6.52034579031579,"0,774282081534991","0,684869111304838",91.88111034966336,78.24414948378949,4.927922249914903,4.196521828039125,12,Bessuéjouls,230
626,12028,974.8,952.8,1018.8,8.45689130115991,6.42721510864854,"0,718552911680186","0,682861325785664",101.48269561391892,77.12658130378249,10.410617112630172,7.912041578147567,12,Boisse-Penchot,523
627,12029,1120.000000000002,913.5,1257.66666666667,7.45242767223032,6.3600284242958,"0,668003573484317","0,67082700215942",89.42913206676384,76.32034109154961,7.984743934532472,6.814316168888346,12,Bor-et-Bar,203
628,12030,1231.3846153846162,1217.71428571429,1247.33333333333,6.9846057529017,6.42721510864854,"0,769022095543719","0,682861325785664",83.8152690348204,77.12658130378249,6.806587315421443,6.263403029417614,12,Bouillac,382
629,12031,1281.3333333333333,1687.0,1078.5,7.42436142057001,6.59580163803582,"0,736987541516246","0,702447098168214",89.09233704684013,79.14961965642985,6.9530960234266495,6.177129525735941,12,Bournazel,339
630,12032,1607.3333333333333,2264.5,1081.6,7.50324640735117,6.59580163803582,"0,773769292293414","0,702447098168214",90.03895688821405,79.14961965642985,5.601760071850729,4.924281604506213,12,Boussac,625
631,12033,2275.622222222226,2366.54166666667,2171.71428571429,9.20805816592181,6.6608672241038,"0,774282081534991","0,775505076035366",110.49669799106172,79.9304066892456,4.855669667488032,3.512463795998209,12,Bozouls,3094
632,12034,1128.142857142857,1263.25,948.0,7.65252464390287,6.24601771270194,"0,791869282402154","0,534410550452238",91.83029572683444,74.95221255242328,8.13995276798583,6.643858273609763,12,Brandonnet,302
